CoCd,Material,Short Text,Plnt,SLoc,Matl Group,PO Quantity,Net Price,Net Value,Gross value,Price Date,Daily Median Net Price
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.47,38250.0,17977.5,17977.5,2019-02-26,38450.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,1.0,38250.0,38250.0,38250.0,2019-02-26,38450.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,8980.0,21.85,196213.0,196213.0,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,8980.0,22.2,199356.0,199356.0,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,3180.0,22.2,70596.0,70596.0,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,5271.0,22.2,117016.2,117016.2,2019-02-26,21.5
9000,910070.0,Soya Bean - (A),9120,9101,2003,29.752,38300.0,1139501.6,1139501.6,2019-02-26,38300.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,12.8,22.2,284.16,284.16,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,21.0,22.2,466.2,466.2,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,36.4,22.0,800.8,800.8,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,46.2,21.85,1009.47,1009.47,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,36.0,22.2,799.2,799.2,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,49.6,21.85,1083.76,1083.76,2019-02-26,21.5
9000,910970.0,Soya Bean - (MP),9120,9101,2003,10.2,38310.0,390762.0,390762.0,2019-02-26,38450.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.179,38300.0,6855.7,6855.7,2019-02-26,38300.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.224,38310.0,8581.44,8581.44,2019-02-26,38450.0
9000,910000.0,Soya Bean,9120,9101,2003,34.295,38000.0,1303210.0,1303210.0,2019-02-26,36825.53
9000,910000.0,Soya Bean,9120,9101,2003,0.701,38000.0,26638.0,26638.0,2019-02-26,36825.53
9000,910420.0,Rice Bran Boiled,9150,9106,2353,4116.4,22.2,91384.08,91384.08,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,8320.0,21.5,178880.0,178880.0,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,16.4,22.2,364.08,364.08,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,39.4,21.5,847.1,847.1,2019-02-26,21.5
9000,910970.0,Soya Bean - (MP),9120,9101,2003,29.91,38450.0,1150039.5,1150039.5,2019-02-26,38450.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.568,38450.0,21839.6,21839.6,2019-02-26,38450.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,30.344,38500.0,1168244.0,1168244.0,2019-02-27,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.105,38500.0,4042.5,4042.5,2019-02-27,38350.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,2290.0,21.5,49235.0,49235.0,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,4450.0,21.6,96120.0,96120.0,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,1430.0,21.5,30745.0,30745.0,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,2280.0,21.5,49020.0,49020.0,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,7470.0,21.4,159858.0,159858.0,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,29.2,21.4,624.88,624.88,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,7.6,21.5,163.4,163.4,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,17.8,21.6,384.48,384.48,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,5.6,21.5,120.4,120.4,2019-02-26,21.5
9000,910420.0,Rice Bran Boiled,9150,9106,2353,7.6,21.5,163.4,163.4,2019-02-26,21.5
9000,910420.0,Rice Bran Raw,9401,9407,2353,22900.0,20.8,476320.0,476320.0,2019-02-26,19.9
9000,910420.0,Rice Bran Raw,9401,9407,2353,10280.0,20.2,207656.0,207656.0,2019-02-26,19.9
9000,910420.0,Rice Bran Raw,9401,9407,2353,41.0,20.2,828.2,828.2,2019-02-26,19.9
9000,910420.0,Rice Bran Raw,9401,9407,2353,128.0,20.8,2662.4,2662.4,2019-02-26,19.9
9000,910000.0,Soya Bean,9120,9101,2003,6.974,35960.51,250788.62,262222.4,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,6.471,36290.45,234835.5,242662.5,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,5.946,35526.11,211238.25,222975.0,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,3.026,36035.32,109042.87,113475.0,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,2.607,36688.89,95647.94,97110.75,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,3.57,35144.28,125465.07,132982.5,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,4.962,35640.64,176848.84,184834.5,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,4.962,35640.64,176848.84,184834.5,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,5.015,35047.98,175765.61,186808.75,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,5.015,35047.98,175765.61,186808.75,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,5.015,35047.98,175765.61,186808.75,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,5.015,35047.98,175765.61,186808.75,2019-02-27,36853.33
9000,910070.0,Soya Bean - (A),9120,9101,2003,29.64,38350.0,1136694.0,1136694.0,2019-02-27,38310.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,28.301,38500.0,1089588.5,1089588.5,2019-02-27,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,30.134,38400.0,1157145.6,1157145.6,2019-02-27,38350.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,25.72,38450.0,988934.0,988934.0,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.385,38350.0,14764.75,14764.75,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.307,38450.0,11804.15,11804.15,2019-02-27,38310.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.541,38500.0,20828.5,20828.5,2019-02-27,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.07,38400.0,2688.0,2688.0,2019-02-27,38350.0
9000,910000.0,Soya Bean,9120,9102,2003,5.282,36980.95,195333.37,198075.0,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9102,2003,5.267,37119.38,195507.75,197512.5,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9102,2003,5.29,37022.85,195850.87,198375.0,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9102,2003,5.315,37079.7,197078.62,199312.5,2019-02-27,36853.33
9000,910420.0,Rice Bran Raw,9401,9407,2353,3635.0,20.0,72700.0,72700.0,2019-02-26,19.9
9000,910000.0,Soya Bean,9120,9102,2003,5.301,36733.16,194722.49,198787.5,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9102,2003,5.298,36670.16,194278.49,198675.0,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9102,2003,5.285,37024.6,195675.0,198187.5,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9102,2003,5.294,36925.67,195484.49,198525.0,2019-02-27,36853.33
9000,910420.0,Rice Bran Raw,9401,RMG3,2353,6160.0,20.0,123200.0,123200.0,2019-02-26,19.9
9000,910000.0,Soya Bean,9120,9102,2003,5.316,36995.77,196669.5,199350.0,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9102,2003,5.276,36956.05,194980.12,197850.0,2019-02-27,36853.33
9000,910420.0,Rice Bran Boiled,9401,9407,2353,2670.0,21.5,57405.0,57405.0,2019-02-26,21.5
9000,910000.0,Soya Bean,9120,9102,2003,5.312,36963.34,196349.24,199200.0,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9102,2003,5.263,36964.82,194545.87,197362.5,2019-02-27,36853.33
9000,910420.0,Rice Bran Raw,9401,9407,2353,10955.0,20.5,224577.5,224577.5,2019-02-26,19.9
9000,910420.0,Rice Bran Boiled,9401,9407,2353,1650.0,21.4,35310.0,35310.0,2019-02-26,21.5
9000,910420.0,Rice Bran Raw,9401,9407,2353,3160.0,19.7,62252.0,62252.0,2019-02-26,19.9
9000,910420.0,Rice Bran Raw,9401,9407,2353,4540.0,19.75,89665.0,89665.0,2019-02-26,19.9
9000,910420.0,Rice Bran Boiled,9401,9407,2353,6.8,21.4,145.52,145.52,2019-02-26,21.5
9000,910420.0,Rice Bran Raw,9401,9407,2353,13.0,19.7,256.1,256.1,2019-02-26,19.9
9000,910420.0,Rice Bran Raw,9401,9407,2353,23.8,19.75,470.05,470.05,2019-02-26,19.9
9000,910420.0,Rice Bran Raw,9401,9407,2353,17.0,20.0,340.0,340.0,2019-02-26,19.9
9000,910420.0,Rice Bran Raw,9401,RMG3,2353,27.8,20.0,556.0,556.0,2019-02-26,19.9
9000,910420.0,Rice Bran Boiled,9401,9407,2353,12.0,21.5,258.0,258.0,2019-02-26,21.5
9000,910420.0,Rice Bran Raw,9401,9407,2353,43.4,20.5,889.7,889.7,2019-02-26,19.9
9000,910000.0,Soya Bean,9120,9101,2003,5.573,33068.57,184291.12,208987.5,2019-02-27,36853.33
9000,910970.0,Soya Bean - (MP),9120,9101,2003,21.75,38300.0,833025.0,833025.0,2019-02-27,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,30.0,38550.0,1156500.0,1156500.0,2019-02-27,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,28.22,38250.0,1079415.0,1079415.0,2019-02-27,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.452,38300.0,17311.6,17311.6,2019-02-27,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.06,38550.0,2313.0,2313.0,2019-02-27,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.395,38250.0,15108.75,15108.75,2019-02-27,38350.0
9000,910000.0,Soya Bean,9120,9101,2003,4.827,35016.25,169023.46,180771.15,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,4.832,35016.37,169199.1,180958.4,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,11.597,37480.21,434658.04,438366.6,2019-02-27,36853.33
9000,940730.0,Rice Husk (New),9130,9111,2006,9.475,3150.0,29846.25,29846.25,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,8.505,3150.0,26790.75,26790.75,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,18.625,3000.0,55875.0,55875.0,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,9.63,3150.0,30334.5,30334.5,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,18.09,3150.0,56983.5,56983.5,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,8.16,3150.0,25704.0,25704.0,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,18.375,3150.0,57881.25,57881.25,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,9.36,3150.0,29484.0,29484.0,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,8.155,3150.0,25688.25,25688.25,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,18.615,3150.0,58637.25,58637.25,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,10.335,3150.0,32555.25,32555.25,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,10.52,3150.0,33138.0,33138.0,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,7.71,3150.0,24286.5,24286.5,2019-02-26,3150.0
9000,910000.0,Soya Bean,9120,9101,2003,34.5,38000.0,1311000.0,1311000.0,2019-02-27,36853.33
9000,940730.0,Rice Husk (New),9130,9111,2006,12.08,3150.0,38052.0,38052.0,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,12.465,3150.0,39264.75,39264.75,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,17.76,3100.0,55056.0,55056.0,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,10.52,3100.0,32612.0,32612.0,2019-02-26,3150.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,29.665,38150.0,1131719.75,1131719.75,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,30.39,38310.0,1164240.9,1164240.9,2019-02-27,38310.0
9000,910000.0,Soya Bean,9120,9101,2003,0.281,38000.0,10678.0,10678.0,2019-02-27,36853.33
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.405,38150.0,15450.75,15450.75,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.43,38310.0,16473.3,16473.3,2019-02-27,38310.0
9000,910000.0,Soya Bean,9120,9101,2003,5.182,35322.0,183038.6,183038.6,2019-02-25,36949.29
9000,910000.0,Soya Bean,9120,9101,2003,2.672,35326.87,94393.4,94380.38,2019-02-25,36949.29
9000,940730.0,Rice Husk (New),9130,9111,2006,14.815,3250.0,48148.75,48148.75,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,10.935,3250.0,35538.75,35538.75,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,13.875,3250.0,45093.75,45093.75,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,11.37,3250.0,36952.5,36952.5,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,11.305,3250.0,36741.25,36741.25,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9160,9111,2006,17.025,3200.0,54480.0,54480.0,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9160,9111,2006,16.225,3200.0,51920.0,51920.0,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9160,9111,2006,14.92,3200.0,47744.0,47744.0,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,1.82,3100.0,5642.0,5642.0,2019-02-26,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,13.58,3100.0,42098.0,42098.0,2019-02-26,3150.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,25.445,38000.0,966910.0,966910.0,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,29.02,38200.0,1108564.0,1108564.0,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.326,38000.0,12388.0,12388.0,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.43,38200.0,16426.0,16426.0,2019-02-27,38310.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,30.0,38350.0,1150500.0,1150500.0,2019-02-27,38350.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,18.403,38500.0,708515.5,708515.5,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.03,38500.0,1155.0,1155.0,2019-02-27,38310.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.145,38350.0,5560.75,5560.75,2019-02-27,38350.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,29.185,38500.0,1123622.5,1123622.5,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.48,38500.0,18480.0,18480.0,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.17,38500.0,6545.0,6545.0,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,1.0,38500.0,38500.0,38500.0,2019-02-27,38310.0
9000,910000.0,Soya Bean,9120,9101,2003,5.032,36353.8,182932.33,188951.6,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,5.037,36063.43,181651.49,187628.25,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,3.253,35992.94,117085.03,119222.45,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,3.258,35992.93,117264.98,119405.7,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,3.45,36779.35,126888.77,128512.5,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,3.455,36779.39,127072.79,128698.75,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,4.882,36249.94,176972.22,182830.9,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,4.887,36250.02,177153.85,183018.15,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,3.584,36853.37,132082.49,134400.0,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,3.584,36853.37,132082.49,134400.0,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,3.593,36853.33,132414.0,134737.5,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,4.955,36970.2,183187.32,186803.5,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,4.928,36970.56,182190.91,185785.6,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,5.253,36970.62,194206.65,198038.1,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,1.419,36971.24,52462.19,53496.3,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,4.261,37386.37,159303.31,159574.45,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,4.261,37386.37,159303.31,159574.45,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,4.261,37386.37,159303.31,159574.45,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,4.266,37386.35,159490.19,159761.7,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,10.0,38000.0,380000.0,380000.0,2019-02-27,36853.33
9000,910000.0,Soya Bean,9120,9101,2003,0.035,38000.0,1330.0,1330.0,2019-02-27,36853.33
9000,910070.0,Soya Bean - (A),9120,9101,2003,30.0,38300.0,1149000.0,1149000.0,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,29.867,38200.0,1140919.4,1140919.4,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,30.48,38250.0,1165860.0,1165860.0,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,24.7,38350.0,947245.0,947245.0,2019-02-27,38310.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,26.01,38350.0,997483.5,997483.5,2019-02-27,38350.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.417,38300.0,15971.1,15971.1,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.07,38200.0,2674.0,2674.0,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.48,38250.0,18360.0,18360.0,2019-02-27,38310.0
9000,910070.0,Soya Bean - (A),9120,9101,2003,0.144,38350.0,5522.4,5522.4,2019-02-27,38310.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.289,38350.0,11083.15,11083.15,2019-02-27,38350.0
9000,910420.0,Rice Bran Raw,9401,9407,2353,8500.0,20.1,170850.0,170850.0,2019-02-27,20.1
9000,910420.0,Rice Bran Raw,9401,9407,2353,4240.0,19.8,83952.0,83952.0,2019-02-27,20.1
9000,910420.0,Rice Bran Raw,9401,9407,2353,2570.0,19.8,50886.0,50886.0,2019-02-27,20.1
9000,910420.0,Rice Bran Raw,9401,9407,2353,27.003,19.8,534.66,534.66,2019-02-27,20.1
9000,910420.0,Rice Bran Raw,9401,9407,2353,15.717,19.8,311.2,311.2,2019-02-27,20.1
9000,910420.0,Rice Bran Raw,9401,9407,2353,35.0,20.1,703.5,703.5,2019-02-27,20.1
9000,910420.0,Rice Bran Boiled,9150,9106,2353,12110.0,21.85,264603.5,264603.5,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,56.4,21.85,1232.34,1232.34,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,5200.0,22.0,114400.0,114400.0,2019-02-27,22.0
9000,940730.0,Rice Husk (New),9130,9111,2006,15.365,3100.0,47631.5,47631.5,2019-02-27,3150.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,3470.0,22.0,76340.0,76340.0,2019-02-27,22.0
9000,940730.0,Rice Husk (New),9130,9111,2006,10.005,3100.0,31015.5,31015.5,2019-02-27,3150.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,50.19,22.0,1104.18,1104.18,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,33.61,22.0,739.42,739.42,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,9250.0,22.0,203500.0,203500.0,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,63.0,22.0,1386.0,1386.0,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,9665.0,22.2,214563.0,214563.0,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,62.34,22.2,1383.95,1383.95,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,5410.0,22.1,119561.0,119561.0,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,24.4,22.1,539.24,539.24,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,8830.0,22.65,199999.5,199999.5,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,71.0,22.65,1608.15,1608.15,2019-02-27,22.0
9000,910420.0,Rice Bran Raw,9150,9106,2353,9450.0,20.95,197977.5,197977.5,2019-02-27,20.1
9000,910420.0,Rice Bran Boiled,9150,9106,2353,12400.0,22.65,280860.0,280860.0,2019-02-27,22.0
9000,910420.0,Rice Bran Raw,9150,9106,2353,49.6,20.95,1039.12,1039.12,2019-02-27,20.1
9000,910420.0,Rice Bran Boiled,9150,9106,2353,102.0,22.65,2310.3,2310.3,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,4868.0,22.2,108069.6,108069.6,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,4172.0,22.2,92618.4,92618.4,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,19.6,22.2,435.12,435.12,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,16.8,22.2,372.96,372.96,2019-02-27,22.0
9000,940730.0,Rice Husk (New),9130,9111,2006,13.06,3200.0,41792.0,41792.0,2019-02-27,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,15.965,3250.0,51886.25,51886.25,2019-02-27,3150.0
9000,940730.0,Rice Husk (New),9130,9111,2006,8.485,3150.0,26727.75,26727.75,2019-02-27,3150.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,2340.0,22.65,53001.0,53001.0,2019-02-27,22.0
9000,940730.0,Rice Husk (New),9130,9111,2006,10.87,3150.0,34240.5,34240.5,2019-02-27,3150.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,3350.0,22.65,75877.5,75877.5,2019-02-27,22.0
9000,940730.0,Rice Husk (New),9130,9111,2006,10.955,3150.0,34508.25,34508.25,2019-02-27,3150.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,2580.0,21.3,54954.0,54954.0,2019-02-27,22.0
9000,940730.0,Rice Husk (New),9130,9111,2006,10.725,3150.0,33783.75,33783.75,2019-02-27,3150.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,18.0,22.65,407.7,407.7,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,28.4,22.65,643.26,643.26,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,11.0,21.3,234.3,234.3,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,5100.0,21.5,109650.0,109650.0,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,2900.0,21.6,62640.0,62640.0,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,2040.0,21.5,43860.0,43860.0,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,20.4,21.5,438.6,438.6,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,11.6,21.6,250.56,250.56,2019-02-27,22.0
9000,910420.0,Rice Bran Boiled,9150,9106,2353,8.0,21.5,172.0,172.0,2019-02-27,22.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,28.2,38200.0,1077240.0,1077240.0,2019-02-27,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.4,38200.0,15280.0,15280.0,2019-02-27,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,25.02,38000.0,950760.0,950760.0,2019-02-28,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.392,38000.0,14896.0,14896.0,2019-02-28,38350.0
9000,910000.0,Soya Bean,9120,9101,2003,9.565,35527.12,339816.89,352948.5,2019-02-28,36111.755000000005
9000,910970.0,Soya Bean - (MP),9120,9101,2003,25.3,38300.0,968990.0,968990.0,2019-02-28,38350.0
9000,910970.0,Soya Bean - (MP),9120,9101,2003,0.115,38300.0,4404.5,4404.5,2019-02-28,38350.0
9000,910000.0,Soya Bean,9120,9102,2003,5.398,36355.32,196246.0,199186.2,2019-02-28,36111.755000000005
9000,910000.0,Soya Bean,9120,9102,2003,5.329,36307.83,193484.41,196640.1,2019-02-28,36111.755000000005
9000,910000.0,Soya Bean,9120,9102,2003,5.413,36722.22,198777.35,199739.7,2019-02-28,36111.755000000005
9000,910000.0,Soya Bean,9120,9102,2003,5.399,36309.56,196035.31,199223.1,2019-02-28,36111.755000000005
9000,910000.0,Soya Bean,9120,9102,2003,5.428,36301.22,197043.04,200293.2,2019-02-28,36111.755000000005
9000,910000.0,Soya Bean,9120,9102,2003,5.317,36343.62,193239.02,196197.3,2019-02-28,36111.755000000005
9000,910000.0,Soya Bean,9120,9102,2003,5.341,36204.08,193365.97,197082.9,2019-02-28,36111.755000000005
9000,910000.0,Soya Bean,9120,9102,2003,5.394,36171.78,195110.59,199038.6,2019-02-28,36111.755000000005
9000,910000.0,Soya Bean,9120,9102,2003,5.293,36521.45,193308.03,195311.7,2019-02-28,36111.755000000005
9000,910000.0,Soya Bean,9120,9102,2003,5.452,36385.35,198372.92,201178.8,2019-02-28,36111.755000000005
9000,910000.0,Soya Bean,9120,9102,2003,5.407,36412.46,196882.16,199518.3,2019-02-28,36111.755000000005
9000,910000.0,Soya Bean,9120,9102,2003,5.38,36294.72,195265.58,198522.0,2019-02-28,36111.755000000005
9000,940730.0,Rice Husk (New),9130,9111,2006,18.68,3150.0,58842.0,58842.0,2019-02-27,3150.0
9000,910420.0,Rice Bran Raw,9401,9407,2353,6000.0,20.8,124800.0,124800.0,2019-02-27,20.1
9000,940730.0,Rice Husk (New),9130,9111,2006,12.865,3250.0,41811.25,41811.25,2019-02-27,3150.0
